GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
1,Male,0,0,37,12,UsedCar,6537,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1,Male,0,0,63,27,NewCar,993,4,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,27,27,Electronics,2323,4,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0
1,Male,0,0,34,22,Electronics,250,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,28,18,Electronics,2024,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,32,61,HomeAppliances,498,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,0,55,24,UsedCar,668,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
-1,Female,0,0,41,24,HomeAppliances,4958,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,Male,0,0,36,36,UsedCar,741,4,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
-1,Male,0,0,35,68,Electronics,250,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,47,27,NewCar,6394,4,3,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,0,45,25,Education,250,4,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Female,0,1,56,27,Electronics,250,4,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,19,22,Electronics,2485,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
-1,Male,0,0,26,27,Furniture,3038,4,3,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,Female,0,0,36,27,NewCar,250,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,Female,0,0,19,9,Electronics,250,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,43,19,Electronics,2184,2,4,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1,Male,0,0,34,28,Electronics,5437,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,67,25,UsedCar,1727,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Male,0,1,28,13,UsedCar,250,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,0,53,20,UsedCar,250,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,29,13,NewCar,250,4,4,1,2,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
1,Male,0,0,21,4,Furniture,250,4,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,36,24,Electronics,4456,1,4,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,19,16,HomeAppliances,250,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,33,28,Furniture,250,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,0,48,8,NewCar,250,2,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,36,31,Business,2143,1,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,Male,0,1,19,23,NewCar,2633,2,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,58,26,Electronics,18424,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,49,4,Furniture,874,3,4,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
1,Female,0,0,19,55,NewCar,250,3,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0
-1,Male,0,0,31,25,Education,493,4,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,0,31,55,Electronics,1566,2,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
-1,Male,0,0,38,25,Electronics,250,4,4,1,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
-1,Female,1,0,49,6,Electronics,808,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,46,24,Furniture,4905,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,0,58,25,Business,4634,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,1,42,30,Electronics,4578,3,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Male,0,0,24,72,Electronics,250,4,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
-1,Male,0,0,48,9,Electronics,18424,2,4,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1,Male,0,0,68,28,Repairs,4165,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
-1,Male,0,0,48,22,Furniture,18424,2,3,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
-1,Female,0,1,19,4,NewCar,1690,4,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,0,21,28,NewCar,3028,4,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,Male,0,1,19,61,Business,906,2,3,1,2,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,26,23,Furniture,6269,2,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,19,19,Electronics,3370,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,44,4,Education,2432,1,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Female,0,1,32,27,Furniture,250,3,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1,Female,0,1,26,12,Electronics,3294,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
1,Female,0,0,35,4,Business,2877,1,4,1,2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,38,26,Furniture,1353,4,4,2,2,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
1,Male,0,1,19,28,NewCar,250,2,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
-1,Male,0,0,49,24,Electronics,6476,1,4,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1,Male,0,0,19,21,Electronics,3385,2,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,31,26,Retraining,250,2,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Female,0,0,50,34,NewCar,3479,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,0,44,4,Electronics,3134,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,19,4,Electronics,672,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Male,0,0,37,31,Furniture,430,1,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,29,23,Electronics,2193,2,3,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
1,Female,0,0,30,28,UsedCar,2790,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,Female,0,1,56,23,UsedCar,250,4,4,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,Male,0,0,40,15,Electronics,3572,1,4,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,34,24,NewCar,3120,4,4,1,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,36,24,Electronics,2575,3,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,38,21,Electronics,1851,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,0,1,48,23,Electronics,1536,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1,Male,0,0,23,72,Business,2115,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,1,0,52,16,UsedCar,5664,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,Male,0,0,41,4,Furniture,2183,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,0,0,38,17,Electronics,11384,2,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1,Male,0,1,48,72,Furniture,18424,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
-1,Male,0,0,34,43,Electronics,2453,4,3,1,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,Male,1,0,19,4,Electronics,452,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
-1,Male,0,0,75,27,Electronics,1550,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,Female,0,0,30,21,Electronics,2533,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1,Male,0,0,50,28,Electronics,1927,4,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1,Male,0,1,39,20,Repairs,1248,1,4,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
1,Male,0,0,21,24,Electronics,657,2,4,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1
1,Male,0,0,19,26,Business,3032,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,59,24,Other,1852,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,75,25,NewCar,6535,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Female,0,1,19,7,Electronics,2611,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,Male,0,0,20,22,Electronics,16012,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1,Male,0,0,19,20,Education,1948,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,Female,0,0,19,31,Electronics,18424,2,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,30,6,Electronics,250,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,0,24,28,UsedCar,635,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-1,Male,0,1,73,23,Business,250,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
1,Male,0,1,43,26,Electronics,1790,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,Male,0,0,49,9,Furniture,2526,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,31,24,Electronics,2169,2,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1,Male,0,1,75,12,UsedCar,1558,3,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,31,23,UsedCar,648,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Female,0,0,34,21,Electronics,250,3,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Female,0,1,20,42,Electronics,3276,1,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,53,13,Furniture,250,3,2,1,2,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
1,Male,0,1,75,32,NewCar,250,2,4,1,2,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
-1,Female,0,0,54,24,UsedCar,2003,4,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,44,28,Education,567,4,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,Female,0,0,41,25,Education,2562,4,2,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,Male,0,0,33,42,Business,527,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
-1,Male,0,0,19,26,Repairs,267,4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,58,36,NewCar,1310,4,4,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,Male,0,1,24,28,Furniture,3428,4,4,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
1,Male,0,0,50,55,Furniture,250,1,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,27,52,Electronics,10788,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,0,29,28,NewCar,250,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,19,9,Electronics,250,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,50,26,Furniture,2287,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,67,24,Repairs,250,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,22,47,Furniture,1134,1,3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,38,26,Electronics,487,3,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Female,1,1,51,49,Furniture,3411,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,27,26,Education,5797,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,0,19,16,NewCar,1772,4,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,0,59,22,Electronics,2154,2,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
-1,Male,0,0,65,23,Electronics,933,2,4,1,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,36,27,Furniture,2831,4,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
-1,Female,0,0,30,25,Business,3190,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,43,4,NewCar,2069,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,75,72,Electronics,2112,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,49,19,NewCar,9226,4,4,2,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
1,Male,0,0,48,6,Electronics,2999,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
-1,Male,0,0,19,7,Electronics,3421,2,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,Male,0,1,48,23,Business,2115,4,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,1,28,7,Electronics,250,1,2,1,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1
-1,Male,0,0,64,28,Electronics,385,4,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,Male,0,0,19,4,UsedCar,11524,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,69,28,Furniture,3448,2,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,36,14,Electronics,1739,2,4,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
1,Male,0,0,43,23,Electronics,250,4,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,19,25,Electronics,1528,4,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,26,16,NewCar,2498,4,4,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Female,0,0,28,49,Electronics,250,4,3,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1,Male,0,0,40,72,UsedCar,250,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,31,19,Electronics,2417,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,19,15,Electronics,3555,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,19,28,NewCar,3566,4,4,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,19,4,Furniture,1184,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,35,72,NewCar,969,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1,Female,0,0,19,4,UsedCar,2091,2,4,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
-1,Male,0,0,49,25,Electronics,1193,1,4,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,19,14,Business,1250,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,19,22,UsedCar,2659,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,Male,0,0,24,26,Business,10053,1,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,Male,0,1,75,4,Electronics,3224,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,0,29,25,Furniture,2830,4,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1,Male,0,0,52,26,NewCar,6108,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Male,0,1,49,25,UsedCar,250,4,4,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0
-1,Male,0,0,19,26,Electronics,250,4,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1,Male,0,0,21,28,Furniture,6637,4,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,43,21,Business,672,2,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,19,21,Business,3123,1,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,24,27,NewCar,250,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,25,26,NewCar,250,2,3,1,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,65,4,Electronics,304,3,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1,Male,0,0,50,28,UsedCar,1306,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
-1,Female,0,0,19,20,Electronics,3094,2,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
1,Male,0,0,19,20,NewCar,997,4,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,19,23,Electronics,12730,2,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
-1,Male,0,0,33,7,Electronics,5875,2,1,2,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,Male,0,0,75,27,Business,1962,4,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-1,Male,0,0,19,24,Electronics,250,1,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Male,0,0,19,34,Electronics,250,1,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
-1,Male,0,0,28,25,Electronics,250,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,61,4,Electronics,1735,4,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
-1,Male,0,1,30,25,Electronics,372,3,4,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,Female,0,0,61,31,Furniture,1971,3,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,19,4,Furniture,1001,4,4,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,52,28,Furniture,2246,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
-1,Male,0,0,19,6,Furniture,1342,4,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,38,26,Furniture,250,2,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,1,0,61,24,Electronics,2173,4,4,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Female,0,0,47,27,Electronics,250,2,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,29,20,UsedCar,2657,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,33,26,NewCar,250,2,4,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Female,1,0,19,16,UsedCar,2591,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1,Male,0,0,28,9,Electronics,2878,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,43,28,NewCar,3149,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,36,37,Furniture,4878,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,0,36,72,Electronics,250,3,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,19,41,Electronics,3184,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
1,Male,0,0,19,13,Business,250,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Female,0,0,30,24,Electronics,3223,3,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
-1,Female,0,0,19,27,Electronics,1738,2,3,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,Male,0,0,35,4,Electronics,2244,3,3,1,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,71,28,Electronics,796,3,3,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,49,22,Electronics,872,4,4,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
1,Male,0,0,64,27,Electronics,908,3,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,36,26,NewCar,3099,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,45,27,Electronics,11643,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,51,16,Electronics,2816,4,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Male,0,0,44,21,Electronics,250,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1,Male,0,0,51,23,NewCar,493,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,0,59,15,Electronics,1695,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,48,27,NewCar,610,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,19,4,UsedCar,5292,4,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
1,Male,0,0,44,28,NewCar,250,1,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,Female,0,0,75,11,Electronics,994,2,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-1,Male,0,0,30,22,UsedCar,3461,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-1,Female,0,0,63,37,NewCar,250,4,4,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
1,Male,0,0,40,28,Retraining,2263,2,4,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,Male,0,0,20,8,Electronics,1845,3,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
-1,Male,0,0,59,25,HomeAppliances,3224,4,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,Male,0,1,29,14,Furniture,3385,2,4,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
1,Male,0,1,43,10,Business,5415,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,Male,0,0,19,30,Electronics,1449,2,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
