GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
-1,Female,0,0,48,33,NewCar,1564,4,4,2,1,0,1,0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
0,Male,0,0,51,5,NewCar,289,4,4,2,1,0,0,1,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,Male,0,0,20,38,Furniture,5080,4,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,26,19,Furniture,9379,1,3,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,Female,0,0,25,17,Electronics,668,2,1,2,1,0,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Female,0,0,27,16,Furniture,3770,1,3,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,32,8,Furniture,2699,3,2,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Male,0,1,36,45,NewCar,8660,3,2,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,43,27,Electronics,3991,3,3,3,1,0,0,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,35,23,NewCar,1621,4,4,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,Male,0,1,43,19,NewCar,4549,2,2,2,1,0,0,0,0.0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
-1,Male,0,0,25,27,Education,3292,3,3,2,1,0,0,0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
-1,Male,0,1,37,31,NewCar,4913,1,1,3,1,0,0,0,0.0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
0,Male,0,1,51,5,NewCar,4070,2,3,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-1,Male,0,1,25,32,UsedCar,4454,3,3,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,Male,0,0,31,24,Furniture,5403,2,3,1,1,0,1,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,Male,0,0,20,22,NewCar,3176,3,3,1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,Male,0,0,45,20,Furniture,3156,3,4,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,36,22,NewCar,3582,3,3,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,36,5,Electronics,3072,2,2,1,2,0,1,0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1,Male,0,0,22,28,NewCar,3643,2,2,2,2,1,1,0,1.0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
1,Female,0,0,43,6,NewCar,3822,2,2,2,1,0,1,0,1.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
0,Male,0,1,22,37,UsedCar,4807,2,3,1,2,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,Male,0,1,23,18,Electronics,736,4,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Female,0,0,26,14,Electronics,1974,3,3,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
-1,Female,0,0,46,51,Education,4735,2,4,2,1,1,1,0,1.0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
-1,Male,0,1,54,31,Furniture,1335,3,2,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,22,20,UsedCar,1204,3,1,1,1,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
-1,Male,0,1,50,23,Other,2664,3,3,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,25,19,Electronics,875,2,3,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,1,43,31,Electronics,8157,3,3,1,1,1,1,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Female,0,1,20,23,Electronics,1250,3,3,2,2,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,Male,0,0,29,27,UsedCar,5695,2,4,1,1,0,0,0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1
0,Male,0,0,22,20,Business,5348,2,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-1,Male,0,1,62,5,NewCar,3540,2,3,2,2,1,0,0,0.0,0,1,0,1,0,0,0,1,1,0,0,0,1,1
-1,Male,0,0,41,38,UsedCar,6098,3,3,1,1,1,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,Male,0,0,28,11,Electronics,7944,2,1,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,30,20,Electronics,3380,2,4,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,Male,0,1,35,17,Electronics,6594,2,4,2,2,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-1,Male,0,1,39,24,Furniture,445,3,2,2,1,0,1,0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,Female,0,0,22,32,NewCar,2877,2,3,1,1,1,1,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Female,0,1,51,20,Furniture,2619,4,2,2,1,0,0,0,1.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
0,Male,0,1,37,9,Electronics,977,4,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,Female,0,0,34,33,Retraining,6460,3,4,1,1,0,0,0,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1,Female,0,0,32,14,Furniture,1341,4,1,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,48,19,Electronics,4425,4,2,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,42,16,Electronics,4848,3,1,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,41,19,Electronics,1302,3,2,2,2,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,Female,0,0,28,46,Electronics,3652,3,4,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,Male,0,1,30,16,Education,1610,3,3,3,1,1,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
-1,Female,0,0,23,32,Business,8441,2,2,2,1,1,1,0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
-1,Male,0,1,30,17,Electronics,2773,2,3,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,Female,0,0,25,17,Business,2374,2,2,1,1,1,1,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
-1,Male,0,1,48,31,UsedCar,6354,2,3,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,36,40,Furniture,5530,3,2,2,2,0,0,0,0.0,1,1,0,1,1,0,0,0,1,0,0,0,1,1
0,Male,0,0,39,14,UsedCar,8261,1,2,1,1,1,1,0,1.0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
1,Male,0,1,35,4,Electronics,698,3,2,1,2,0,1,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,Female,0,0,27,17,NewCar,2231,3,1,2,1,0,0,0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
0,Male,0,1,43,30,Electronics,7136,4,2,1,2,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,26,25,NewCar,6110,1,3,2,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,33,13,Furniture,609,4,2,1,2,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,Male,0,1,40,20,Electronics,2720,3,4,1,2,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,Male,0,1,37,9,NewCar,5304,2,2,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,0,0,25,15,Electronics,1018,4,2,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,Female,0,1,61,23,Business,2629,3,3,1,1,1,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1,Male,0,1,52,24,NewCar,5212,2,4,2,2,1,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
-1,Male,0,0,37,9,UsedCar,2162,2,2,2,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,Female,0,1,38,17,Electronics,2137,2,2,1,2,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,40,11,Business,854,4,3,1,2,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,0,32,14,UsedCar,399,3,4,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,Male,1,1,48,4,UsedCar,637,3,3,1,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,50,7,Furniture,680,3,4,1,1,1,1,0,1.0,1,1,0,1,1,0,0,0,1,0,0,0,1,1
1,Male,0,1,63,43,Other,13530,3,4,1,2,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,Male,0,1,42,19,Electronics,1964,4,2,2,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Female,0,0,36,9,UsedCar,1245,3,4,1,1,0,0,0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
-1,Male,0,0,30,14,Education,756,4,4,2,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-1,Male,0,1,30,18,Furniture,2801,3,3,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,34,14,NewCar,3184,3,2,1,1,1,1,1,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,Male,0,1,58,36,NewCar,6647,3,4,1,2,1,1,1,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Female,0,0,52,11,Electronics,5026,1,3,1,1,0,1,0,0.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
1,Female,0,0,36,13,NewCar,796,3,3,1,1,0,0,0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
-1,Female,0,0,26,7,Electronics,1067,3,2,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,0,38,43,NewCar,4777,2,4,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,Male,0,0,43,10,Business,1698,4,3,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,0,24,29,UsedCar,5219,3,3,2,1,0,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-1,Male,1,0,28,5,Electronics,752,4,3,3,1,0,0,0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,Male,0,0,25,10,Furniture,3575,3,3,1,2,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,36,14,Business,4362,3,4,2,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,44,12,UsedCar,2555,4,3,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,Male,0,1,22,18,NewCar,3267,1,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,Male,0,1,39,12,Business,2117,2,3,3,2,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,52,8,Furniture,1949,3,2,1,2,0,1,1,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
0,Female,0,0,53,20,NewCar,6035,2,4,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,Female,0,0,34,16,Other,3322,4,2,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,51,15,Furniture,1289,3,4,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-1,Male,0,1,29,35,NewCar,4334,2,3,2,2,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,Male,0,0,30,10,Electronics,748,3,1,1,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0,Male,0,0,45,5,Furniture,3919,1,3,1,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
-1,Female,0,0,25,9,Electronics,889,3,4,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1,Male,0,1,48,10,Furniture,2120,3,4,2,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,42,17,UsedCar,5303,3,4,2,2,0,0,0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
0,Male,0,1,33,31,Electronics,2622,3,3,2,1,0,0,0,1.0,1,1,0,1,1,0,0,0,1,0,0,0,1,1
0,Male,0,1,26,5,Education,866,2,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
-1,Male,0,1,58,31,NewCar,4014,4,2,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,35,18,Furniture,1067,2,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,Male,0,1,50,7,Furniture,2517,4,2,2,1,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,47,9,NewCar,1289,4,3,1,2,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,63,25,NewCar,1455,3,3,1,2,1,0,0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,Male,0,0,39,5,Electronics,281,2,3,1,1,0,1,1,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,54,33,Electronics,6796,3,2,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
-1,Male,0,0,57,20,Electronics,1166,3,3,2,2,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-1,Male,0,1,40,28,NewCar,2868,3,2,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,Male,0,1,48,11,Electronics,3064,3,2,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,Female,0,0,56,13,NewCar,1208,2,3,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Female,0,0,22,30,NewCar,10709,2,4,2,1,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,31,15,Electronics,954,2,1,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,Male,0,1,49,36,Business,9217,1,1,2,1,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-1,Female,0,0,27,17,NewCar,3316,3,3,1,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
-1,Male,0,0,52,30,NewCar,3297,3,2,2,1,0,1,0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,47,9,UsedCar,5778,2,3,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,39,32,Furniture,1561,3,2,2,1,0,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,Male,0,1,26,17,NewCar,6687,2,3,1,2,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,52,7,Furniture,2219,3,4,2,1,0,1,0,1.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
0,Male,0,0,20,5,NewCar,581,2,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-1,Male,0,0,46,10,NewCar,510,3,2,2,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,37,6,Education,382,3,4,1,1,1,1,0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0,Female,0,0,21,17,Business,618,3,2,1,1,0,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,47,16,Business,5122,2,4,1,1,0,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,Male,0,1,29,30,NewCar,10437,4,2,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,62,27,Furniture,476,3,2,1,1,0,1,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
-1,Male,0,1,26,29,Furniture,3264,3,2,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,Male,0,1,55,15,NewCar,3483,2,2,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
0,Male,0,1,29,10,Electronics,2864,3,1,1,2,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0,Male,0,0,22,5,Electronics,1045,2,3,2,2,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,Male,0,1,29,15,NewCar,4779,2,1,2,2,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,31,42,Repairs,5904,3,1,1,1,0,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Male,0,1,37,35,NewCar,6296,4,3,1,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,24,10,Furniture,1102,4,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,Female,0,1,38,11,Business,6720,2,2,2,1,1,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,Female,0,0,32,25,UsedCar,759,2,3,2,1,0,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
0,Female,0,0,49,7,Furniture,2761,2,2,2,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,Female,0,0,29,19,Electronics,1032,3,2,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,Female,0,1,38,24,NewCar,6740,3,3,1,2,1,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
-1,Male,0,1,51,8,UsedCar,2164,2,2,2,2,0,1,0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
-1,Male,0,1,56,28,Business,2977,4,2,2,2,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1,Male,0,1,48,9,Electronics,889,3,3,2,1,0,0,0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,Male,0,1,49,21,Business,1115,3,4,2,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,21,22,NewCar,5711,2,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,28,14,UsedCar,6788,1,2,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,Male,0,1,42,26,Furniture,4495,2,3,1,2,1,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,Male,0,1,41,14,NewCar,1453,4,3,1,2,1,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
0,Male,0,1,41,7,Furniture,1280,2,3,1,2,0,0,0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,47,14,NewCar,1504,2,3,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,67,11,Furniture,1121,4,3,3,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,34,36,Furniture,3616,3,2,2,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
0,Female,0,1,22,18,Business,4449,4,2,2,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,42,24,Business,6219,2,3,2,1,0,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Female,0,0,41,15,Education,683,4,2,2,1,0,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
-1,Male,0,1,39,41,UsedCar,5001,4,2,1,1,0,1,1,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
-1,Female,0,0,20,26,Electronics,6559,1,3,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,43,24,Electronics,2643,2,4,2,2,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,Male,0,1,38,29,HomeAppliances,11673,1,4,2,2,1,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1,Male,0,1,44,52,Business,8669,3,3,2,1,1,1,0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
-1,Male,0,0,22,42,Business,4883,3,2,1,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Female,0,0,35,6,UsedCar,638,4,4,1,1,1,1,0,1.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
0,Male,0,1,22,32,Business,3722,3,1,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,24,22,UsedCar,446,2,2,2,1,0,1,0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0,Male,0,1,44,23,Furniture,4057,3,2,2,1,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Male,0,1,42,28,Electronics,3571,3,2,1,1,0,0,0,0.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
1,Female,0,0,43,4,Electronics,566,2,3,1,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
-1,Female,0,0,37,24,Education,6536,1,3,1,1,1,0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
0,Male,0,1,42,13,Electronics,3996,3,3,3,1,1,1,0,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,Male,0,1,32,24,UsedCar,8486,4,4,2,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
-1,Male,0,1,43,15,NewCar,2971,1,3,1,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,Male,0,1,22,6,NewCar,2752,3,4,1,2,1,0,0,1.0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
-1,Male,0,0,53,25,Electronics,3246,4,4,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
-1,Male,0,0,24,12,Other,1753,4,2,2,2,0,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,Male,0,1,49,10,NewCar,3121,3,2,2,1,0,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-1,Male,0,0,34,39,Furniture,7118,3,3,1,1,1,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,Female,0,0,26,14,Electronics,1563,2,1,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
1,Male,0,1,33,6,Business,1954,2,3,2,2,1,0,0,1.0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
0,Male,0,0,30,20,Furniture,4866,1,3,1,2,1,1,0,1.0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
-1,Male,0,1,38,14,Furniture,2347,3,1,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-1,Male,0,1,36,15,NewCar,1032,3,3,1,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,Male,0,1,36,5,UsedCar,760,3,3,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,Male,0,0,33,32,Furniture,4176,3,2,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Female,0,0,19,33,NewCar,2842,2,3,2,1,0,1,0,1.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
0,Female,0,0,30,14,Furniture,3658,3,4,2,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,Female,0,1,36,35,NewCar,11490,1,3,2,1,1,0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,Female,0,0,33,7,Furniture,371,3,1,1,1,0,1,0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,1,1
0,Female,0,1,22,46,Furniture,5996,2,3,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,0,21,51,Electronics,8464,2,2,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,Male,0,1,23,32,UsedCar,4391,4,3,1,1,1,1,0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
0,Male,0,0,32,15,UsedCar,1713,1,4,2,2,0,1,0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,Male,0,1,55,16,Electronics,1231,4,4,2,2,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,27,5,NewCar,482,3,2,2,2,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,43,13,NewCar,2095,4,3,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,Male,0,0,49,14,Electronics,2251,3,1,1,1,0,0,1,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,Male,0,1,22,28,Other,6438,2,3,2,1,1,1,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-1,Male,0,0,21,27,Electronics,3935,3,3,1,1,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,Male,0,0,26,16,Furniture,748,2,3,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Male,0,0,25,20,Electronics,2722,4,1,1,1,0,1,0,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1,Male,0,0,29,29,Other,6466,1,3,1,1,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,Female,0,1,31,27,NewCar,7103,3,4,2,1,1,0,0,1.0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
